"commodity_code","comprogram_code","comtype_code","commodity_desc","uom_code","id","lot_no"
"039001006327","039001","039001","LOSARTAN TAB 50 mg ",,"006327","Y"
"039001006328","039001","039001","MEFENAMIC ACID TAB 250 mg",,"006328","Y"
"039001006329","039001","039001","MEFENAMIC ACID TAB 500 mg ",,"006329","Y"
"039001006330","039001","039001","METFORMINE TAB 500 mg","500","006330","Y"
"039001006331","039001","039001","METFORMINE TAB 500 mg",,"006331","Y"
"039001006333","039001","039001","METOPROLOL TAB 50 mg",,"006333","Y"
"039001006334","039001","039001","METRONIDAZOLE TAB 500 mg",,"006334","Y"
"039001006335","039001","039001","METRONIDAZOLE TAB 500 mg",,"006335","Y"
"039001006336","039001","039001","METRONIDAZOLE SUSP 125 mg",,"006336","Y"
"039001006337","039001","039001","METRONIDAZOLE SUSP 125 mg ",,"006337","Y"
"039001006338","039001","039001","MONTELUKAST TAB 4 mg",,"006338","Y"
"039001006339","039001","039001","ALLOPURINOL TAB 100 mg",,"006339","Y"
"039001006340","039001","039001","MULTIVITAMIN CAP WITH IRON",,"006340","Y"
"039001006341","039001","039001","MULTIVITAMINS SYRUP",,"006341","Y"
"039001006342","039001","039001","MULTIVITAMIN DROPS",,"006342","Y"
"039001006343","039001","039001","MUPIROCIN OINTMENT",,"006343","Y"
"039001006344","039001","039001","NIFEDEPINE GEL 5 mg",,"006344","Y"
"039001006345","039001","039001","NORFLOXACINE TAB 400 mg",,"006345","Y"
"039001006346","039001","039001","NORFLOXACINE TAB 400 mg",,"006346","Y"
"039001006347","039001","039001","NYSTATIN ORAL SUSP 100,000 iu/ml",,"006347","Y"
"039001006348","039001","039001","OMEPRAZOLE CAP 20 mg",,"006348","Y"
"039001006349","039001","039001","ORAL REHYDRATION POWDER 5 gms",,"006349","Y"
"039001006351","039001","039001","PANTOPRAZOLE CAP 40 mg",,"006351","Y"
"039001006352","039001","039001","PARACETAMOL SUSP 125 mg",,"006352","Y"
"039001006354","039001","039001","PARACETAMOL DROPS",,"006354","Y"
"039001006356","039001","039001","CETIRIZINE TAB 10 mg",,"006356","Y"
"039001006357","039001","039001","PARACETAMOL SUSP 250 mg",,"006357","Y"
"039001006358","039001","039001","PARACETAMOL SUSP 250 mg ",,"006358","Y"
"039001006359","039001","039001","PARACETAMOL SUSP 120 mg",,"006359","Y"
"039001006360","039001","039001","PARACETAMOL TAB 500 mg",,"006360","Y"
"039001006361","039001","039001","PARACETAMOL TAB 500 mg ",,"006361","Y"
"039001006362","039001","039001","SALBUTAMOL NEBULE",,"006362","Y"
"039001006363","039001","039001","SALBUTAMOL SYRUP 2 mg",,"006363","Y"
"039001006364","039001","039001","SALBUTAMOL TAB 2 mg",,"006364","Y"
"039001006365","039001","039001","SALBUTAMOL + GUAIAFENESIN SYRUP",,"006365","Y"
"039001006366","039001","039001","SAMBONG TAB 500 mg",,"006366","Y"
"039001006367","039001","039001","SULFUR OINTMENT 5%",,"006367","Y"
"039001006368","039001","039001","TOBRAMYCIN EYE DROPS 3%",,"006368","Y"
"039001006369","039001","039001","TRANEXAMIC ACID 500 mg",,"006369","Y"
"039001006370","039001","039001","VALPORIC ACID SYRUP 250 mg",,"006370","Y"
"039001006371","039001","039001","VITAMIN B COMPLEX CAP",,"006371","Y"
"039001006372","039001","039001","ZINC DROPS ",,"006372","Y"
"039001006373","039001","039001","ZINC SYRUP",,"006373","Y"
"039001006374","039001","039001","ERYTHROMYCIN",,"006374","Y"
"039001006375","039001","039001","HYPROMELLOSE EYE DROPS",,"006375","Y"
"039001006376","039001","039001","METHYLDOPA TAB 250 mg",,"006376","Y"
"039001006377","039001","039001","CEFALEXIN CAP 500 mg",,"006377","Y"
"039001006378","039001","039001","CEFALEXIN CAP 500 mg",,"006378","Y"
"039001006381","039001","039001",,,"006381","Y"
"039001006382","039001","039001","Losartan","Tablets","006382","Y"
"039001006383","039001","039001","Metformin","Tablet","006383","Y"
"039001006384","039001","039001","amlodipine","Tablet","006384","Y"
"039001006385","039001","039001","ASCORBIC ACID SYRUP",,"006385","Y"
"039001006386","039001","039001","Metoprolol","Tablet","006386","Y"
"039001006387","039001","039001","Amoxicillin","Capsule","006387","Y"
"039001006388","039001","039001","Amoxicillin 250","Suspension","006388","Y"
"039001006389","039001","039001","Erythromycin 500mg","Tablet","006389","Y"
"039001006390","039001","039001","Metronidazole","Tablet","006390","Y"
"039001006391","039001","039001","Doxycycline","Capsule","006391","Y"
"039001006392","039001","039001","Ciprofloxacin","Tablet","006392","Y"
"039001006393","039001","039001","Aspirin","Tablet","006393","Y"
"039001006394","039001","039001","Enalapril 10mg","Tablets","006394","Y"
"039001006395","039001","039001","Simvastatin 20mg","Tablets","006395","Y"
"039001006396","039001","039001","Gliclazide","Tablets","006396","Y"
"039001006397","039001","039001","Salbutamol","Metered dose Inhaler","006397","Y"
"039001006398","039001","039001","Salmeterol+Fluticasone","Canister","006398","Y"
"039001006399","039001","039001","Salmeterol= Fluticasone","Canister","006399","Y"
"039001006400","039001","039001","Lagundi 300mg, 15 tablets/treatment pack","Tablets","006400","Y"
"039001006401","039001","039001","Sambong 250mg, 90tablets/ treatment pack","Tablet","006401","Y"
"039001006402","039001","039001","VITAMIN B COMPLEX 500 mg",,"006402","Y"
"039001006421","039001","039001","FERROUS  SULPHATE  + FOLIC ACID","200MG / 400MCG","006421","Y"
"039001006427","039001","039001","Ferrous salt sol’n syrup","125mg/ ml, 15ml syrup","006427","Y"
"039001006434","039001","039001","FUSIDIC ACID OINTMENT 2%",,"006434","Y"
"039001006435","039001","039001","OFLOXACIN OPTHALMIC SOLUTION 3 ml",,"006435","Y"
"039001006436","039001","039001","MULTIVITAMINS SYRUP",,"006436","Y"
"039001006437","039001","039001","CHLORPROMAZINE HCl",,"006437","Y"
"039001006438","039001","039001","MULTIVITAMINS SYRUP (MYREVIT)",,"006438","Y"
"039001006439","039001","039001","SALBUTAMOL/GUIAFENESIN SYRUP","BOTTLE","006439","Y"
"039001006440","039001","039001","ANTACID",,"006440","Y"
"039001006441","039001","039001","ANTIBACTERIAL",,"006441","Y"
"039001006443","039001","039001","Amoxicillin 250mg",,"006443","Y"
"039001006444","039001","039001","AMOXICILLIN DROPS 100MG/ML",,"006444","Y"
"039001006445","039001","039001","ASCORBIC ACID 500MG TAB",,"006445","Y"
"039001006446","039001","039001","ASCORBIC ACID 100MG/ML DROPS",,"006446","Y"
"039001006447","039001","039001","ASCORBIC ACID SYRUP 100MG/5ML",,"006447","Y"
"039001006448","039001","039001","AMBROXOL 30MG TABET",,"006448","Y"
"039001006449","039001","039001","AMBROXOL DROPS6MG/ML",,"006449","Y"
"039001006450","039001","039001","B-COMPLEX TABLET",,"006450","Y"
"039001006451","039001","039001","BROMHEXINE 8MG TAB",,"006451","Y"
"039001006452","039001","039001","CLONIDINE 150MCG TAB",,"006452","Y"
"039001006453","039001","039001","CEFALEXIN 250MG/5ML SUSP",,"006453","Y"
"039001006454","039001","039001","CEFALEXIN 500MG CAP",,"006454","Y"
"039001006455","039001","039001","CEFALEXIN 100MG/ML DROPS",,"006455","Y"
"039001006456","039001","039001","CETIRIZINE 2.5MG/ML DROPS",,"006456","Y"
"039001006457","039001","039001","CHLORPHENAMINE MALEATE 4MG TAB",,"006457","Y"
"039001006458","039001","039001","CLOPIDOGREL 75MG TAB",,"006458","Y"
"039001006459","039001","039001","CLOXACILLIN 500MG CAP",,"006459","Y"
"039001006461","039001","039001","METOCLOPRAMIDE 5 mg SYRUP",,"006461","Y"
"039001006463","039001","039001","AMBROXOL  tab","30 MG","006463","Y"
"039001006464","039001","039001","DICYCLOVERINE 10MG TAB",,"006464","Y"
"039001006465","039001","039001","DIPHENHYDRAMINE 50MG CAP",,"006465","Y"
"039001006466","039001","039001","MULTIVITAMINS CAP",,"006466","Y"
"039001006467","039001","039001","MULTIVITAMINS+IRON CAP",,"006467","Y"
"039001006468","039001","039001","PARACETAMOL 250MG/5ML SYRUP",,"006468","Y"
"039001006469","039001","039001","PARACETAMOL 500MG TAB",,"006469","Y"
"039001006471","039001","039001","Tranexamic Acid 500mg",,"006471","Y"
"039001006472","039001","039001","Ferrous Sulfate ",,"006472","Y"
"039001006473","039001","039001","SALBUTAMOL NEBULE",,"006473","Y"
"039001006474","039001","039001","SALBUTAMOLSYRUP",,"006474","Y"
"039001006475","039001","039001","CARBOCISTEINE DROPS",,"006475","Y"
"039001006476","039001","039001","PHENYLPROPANOLAMINE SYRUP",,"006476","Y"
"039001006477","039001","039001","PHENYLPROPANOLAMINE TAB",,"006477","Y"
"039001006478","039001","039001","SALBUTAMOL TABLET",,"006478","Y"
"039001006479","039001","039001","DICYCLOVERINE",,"006479","Y"
"039001006480","039001","039001","VITAMIN B COMPLEX + IRON + L-LYSINE (APPETASON)",,"006480","Y"
"039001006484","039001","039001","SIMVASTATIN 80 MG TAB",,"006484","Y"
"039001006485","039001","039001","AMLODIPINE 10 MG TAB",,"006485","Y"
"039001006486","039001","039001","METFORMIN HYROCHLORIDE 500 MG TAB",,"006486","Y"
"039001006487","039001","039001","LOSARTAN POTASSIUM 50 mg TAB",,"006487","Y"
"039001006488","039001","039001","CELECOXIB 200 MG CAP",,"006488","Y"
"039001006489","039001","039001","CLOXACILLIN","BOTTLE","006489","Y"
"039001006490","039001","039001","AMOXICILLIN","CAPSULE","006490","Y"
"039001006491","039001","039001","AMOXICILLIN","SUSPENSION","006491","Y"
"039001006492","039001","039001","ERYTHROMYCIN EYE OINTMENT","TUBE","006492","Y"
"039001006493","039001","039001","PARACETAMOL 500MG","TABLET","006493","Y"
"039001006494","039001","039001","PARACETAMOL 250MG/60ML SYRUP","BOTTLE","006494","Y"
"039001006495","039001","039001","Paracetamol ","100mg  drops","006495","Y"
"039001006496","039001","039001","Paracetamol ","Syrup 250mg /60ml","006496","Y"
"039001006497","039001","039001","Paracetamol  Tabs.","500mg","006497","Y"
"039001006498","039001","039001","Amoxicillin Syrup","250mg / 5ml syrup / 60ml","006498","Y"
"039001006499","039001","039001","Amoxicillin caps. ","500mg caps.","006499","Y"
"039001006500","039001","039001","Ciprofloxacin tbs. 500mg","500mg tbs. ","006500","Y"
"039001006501","039001","039001","Cefalexin caps. 500mg","500mg caps.","006501","Y"
"039001006502","039001","039001","Cefalexin 250mg/ susp. / 60ml","250mg susp.","006502","Y"
"039001006503","039001","039001","Mefenamin Acid 500mg caps.","500mg caps.","006503","Y"
"039001006505","039001","039001","Co-amoxiclav 250mg/62.5ml/60ml susp.","250mg /62.5ml /60ml susp.","006505","Y"
"039001006506","039001","039001","Mupirucin Oint. 2% / 5g","Oint 2% / 5g","006506","Y"
"039001006507","039001","039001","Ceterizine 5mg / 5ml / 60ml syrup.","5mg / 5ml / 60ml syrup","006507","Y"
"039001006508","039001","039001","Ceterizine 10mg tbs.","10mg tbs.","006508","Y"
"039001006509","039001","039001","Cloxacillin 500mg caps.","500mg caps.","006509","Y"
"039001006510","039001","039001","Salbutamol Nebule 1mg / ml / (2.5mg/2.5mg)","1mg / ml (2.5mg/2.5mg)","006510","Y"
"039001006511","039001","039001","Salbutamol 2mg/ 5ml / 60ml syrup","2mg/5ml /60ml","006511","Y"
"039001006512","039001","039001","Clarithromycin 125mg/ 5ml / 50ml susp.","125mg/5ml /50ml susp.","006512","Y"
"039001006513","039001","039001","Cotrimoxazole 200mg/40mg/5ml/ 60ml syrup","200mg/40mg/5ml/60ml syrup","006513","Y"
"039001006514","039001","039001","Cotrimoxazole 800mg tbs.","800mg tbs.","006514","Y"
"039001006515","039001","039001","Lagundi 300mg/ 5ml/60ml  syrup","300mg/5ml/60ml syrup","006515","Y"
"039001006516","039001","039001","Lagundi 300mg tbs.","300mg tbs.","006516","Y"
"039001006517","039001","039001","Omeprazole 20mg caps.","20mg caps.","006517","Y"
"039001006518","039001","039001","Azithromycin 500mg tbs.","500mg tbs.","006518","Y"
"039001006519","039001","039001","Co-amoxiclav 500mg/125mg tbs.","500mg/ 125mg tbs.","006519","Y"
"039001006520","039001","039001","Cefuroxime 500mg tbs.","500mg tbs.","006520","Y"
"039001006521","039001","039001","Multivitamins drops /15ml","drops / 15ml","006521","Y"
"039001006522","039001","039001","Clarithromycin 500mg tbs.","500mg tbs.","006522","Y"
"039001006523","039001","039001","Multivitamins syrup / 120ml","syrup / 120ml","006523","Y"
"039001006524","039001","039001","Celecoxib 200mg caps.","200mg caps.","006524","Y"
"039001006525","039001","039001","Clonidine 75mg tbs.","75mg tbs.","006525","Y"
"039001006526","039001","039001","Prednisone 10mg / 5ml /60ml syrup","10mg/5ml /60ml syrup","006526","Y"
"039001006527","039001","039001","Prednisone 10mg tbs.","10mg tbs.","006527","Y"
"039001006528","039001","039001","Cloxacillin 250mg /5ml /60ml susp.","250mg /5ml / 60ml susp.","006528","Y"
"039001006529","039001","039001","Tobramycin 3mcg/ml (0.3% w/v /5ml ) eye drops","3mcg/ml(0.3% w/v /5ml) eye drops","006529","Y"
"039001006530","039001","039001","Vitamin B1 B12 tbs. 100mg/ 50mcg","100mg 50mcg tbs.","006530","Y"
"039001006531","039001","039001","Mefenamic Acid 500mg caps.","500mg caps.","006531","Y"
"039001006532","039001","039001","Ibuprofen 400mg tbs.","400mg tbs.","006532","Y"
"039001006536","039001","039001","MEFENAMIC ACID 250MG","CAPSULE","006536","Y"
"039001006537","039001","039001","DICYCLOVERINE SYRUP 60ML","BOTTLE","006537","Y"
"039001006538","039001","039001","PARACETAMOL DROPS","BOTTLE","006538","Y"
"039001006539","039001","039001","CHLORPHENAMINE SYRUP 60ML","BOTTLE","006539","Y"
"039001006541","039001","039001","PARACETAMOL 125 MG","BOTTLE","006541","Y"
"039001006542","039001","039001","SALBUTAMOL SYRUP 60ML","BOTTLE","006542","Y"
"039001006543","039001","039001","SALBUTAMOL 2MG TABLET","TABLET","006543","Y"
"039001006544","039001","039001","CHLORPHENAMINE 4MG TABLET","TABLET","006544","Y"
"039001006545","039001","039001","LAGUNDI TABLET 300MG","TABLET","006545","Y"
"039001006546","039001","039001","LAGUNDI 60ML","SYRUP","006546","Y"
"039001006548","039001","039001","CIMETIDINE 200MG TAB","TABLET","006548","Y"
"039001006552","039001","039001","AMOXICILLIN DROPS","BOTTLE","006552","Y"
"039001006553","039001","039001","CEFALEXIN 250MG/5ML",,"006553","Y"
"039001006554","039001","039001","AMOXICILLIN 100MG/ML",,"006554","Y"
"039001006555","039001","039001","AMOXICILLIN 250MG/5ML",,"006555","Y"
"039001006556","039001","039001","PARACETAMOL 100MG/ML",,"006556","Y"
"039001006557","039001","039001",,,"006557","Y"
"039001006558","039001","039001","SALBUTAMOL 2MG/5ML SYRUP",,"006558","Y"
"039001006559","039001","039001",,,"006559","Y"
"039001006560","039001","039001","MEFENAMIC ACID 500MG CAP","CAPSULE","006560","Y"
"039001006561","039001","039001","CLOXACILLIN 500MG CAP","CAPSULE","006561","Y"
"039001006562","039001","039001","Paracetamol 125mg/5ml, 60ml suspension",,"006562","Y"
"039001006563","039001","039001","Paracetamol 500mg/tablet",,"006563","Y"
"039001006564","039001","039001","Paracetamol 100mg/ml Drops 15ml",,"006564","Y"
"039001006565","039001","039001","Paracetamol 250mg/5ml Syrup 60ml",,"006565","Y"
"039001006566","039001","039001","Lagundi 300mg/5ml Syrup, 60ml",,"006566","Y"
"039001006567","039001","039001","Mupirocin 2% 5mg cream ointment",,"006567","Y"
"039001006568","039001","039001","ZINC SULFATE 55MG/5ML",,"006568","Y"
"039001006570","039001","039001","MULTIVITAMINS SYRUP",,"006570","Y"
"039001006571","039001","039001","MEFENAMIC ACID 50MG/5ML",,"006571","Y"
"039001006572","039001","039001","METRONIDAZOLE125MG/5ML",,"006572","Y"
"039001006573","039001","039001","MEFENAIC 250MG",,"006573","Y"
"039001006574","039001","039001","DOXYCYCLINE","100MG","006574","Y"
"039001006575","039001","039001","LAGUNDI300MG TABLET",,"006575","Y"
"039001006577","039001","039001","ASCORBIC ACID 500MG TABLET",,"006577","Y"
"039001006579","039001","039001","PARACETAMOL 250MG/5ML",,"006579","Y"
"039001006580","039001","039001","MEFENAMIC 500MG",,"006580","Y"
"039001006585","039001","039001","CLOXACILLIN 500MG CAPSULE",,"006585","Y"
"039001006586","039001","039001","ORAL REHYDRATION SALTS",,"006586","Y"
"039001006587","039001","039001","FERROUS SULFATE 300MG TABLET",,"006587","Y"
"039001006591","039001","039001","Aluminum Hydrochloride + Magnesium Hydroxide 225/mg/200mg bottle",,"006591","Y"
"039001006592","039001","039001","ORS 75 replacement 5.125g/sachet",,"006592","Y"
"039001006593","039001","039001","Amoxicillin 500mg/capsule",,"006593","Y"
"039001006599","039001","039001","Antibiotic Ointment","Sachet","006599","Y"
"039001006600","039001","039001","Whitfield Ointment","Sachet","006600","Y"
"039001006601","039001","039001","VITAMIN B COMPLEX TABLET",,"006601","Y"
"039001006606","039001","039001","PENTA ","vial","006606","Y"
"039001006609","039001","039001","Pneumococcal Vaccine","1dose/vial","006609","Y"
"039001006610","039001","039001","Tetanus Dipteria Vaccine","vial","006610","Y"
"039001006611","039001","039001","Inactivated Polio Vaccine","vial","006611","Y"
"039001006615","039001","039001","ALMAG 200MG/100MG SYRUP",,"006615","Y"
"039001006616","039001","039001","ALMAG 200MG/100MG TABLET",,"006616","Y"
"039001006617","039001","039001","CEFUROXIME AXETIL 250MH/5ML SYRUP",,"006617","Y"
"039001006618","039001","039001","CETIRIZINE 2.5MG/ML DROPS",,"006618","Y"
"039001006619","039001","039001","CETIRIZINE 10MG TABLET",,"006619","Y"
"039001006620","039001","039001","CETIRIZINE 5MG/5ML SYRUP",,"006620","Y"
"039001006621","039001","039001","SALBUTAMOL HIVENT 1MG/ML (NEBULIZATION0",,"006621","Y"
"039001006622","039001","039001","CLOXACILLIN 125MG/5ML",,"006622","Y"
"039001006624","039001","039001","LAGUNDI SYRUP 60 ML",,"006624","Y"
"039001006625","039001","039001","LAGUNDI TABLET",,"006625","Y"
"039001006626","039001","039001","MULTIVITAMINS 500MG CAPSULE",,"006626","Y"
"039001006627","039001","039001","AMOXICILLIN 250MG CAPSULE",,"006627","Y"
"039001006640","039001","039001","Depoprovera","vial","006640","Y"
"039001006641","039001","039001","Depogestin","vial","006641","Y"
"039001006642","039001","039001","Depogestin","vial","006642","Y"
