"hprodid","Drug_Code","hprodname","Drug_Name","brandname","brandcode","genname","gencode","rtedesc","rtecode","formdesc","formcode","stredesc","strecode","edl","pndf_classification","sales_category","expiry_date","issue_date","status","inc","pprice","sprice","reorder","cprno","packcode","packdesc","altcode","oldcode","mdrprice","mdrp_dateasof","price_indicator","seq_no","manu_name"
"METOP100MGTAB12BP351003419","METOPTAB12100MG","Metoprolol , 100 mg , Tablet Controlled Release , BETANOL","Metoprolol  TABLET CONTROLLED RELEASE  100 mg","Betanol","B2030","Metoprolol","METOP","","","TABLET CONTROLLED RELEASE","TAB12","100 mg","100MG","N","","","3/11/2010","27/10/2006","R","0","0","0","0","DR-XY12973","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Astra Zeneca"
"METOP100MGTAB2400124005384","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , METOCARD","Metoprolol  TABLET FILM COATED  100 mg","Metocard","M0083","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","Y","","","12/1/2014","8/12/2009","I","0","0","0","0","DRP-1764","00124","10 Blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP100MGTAB24002380","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , NEOX 100","Metoprolol  TABLET FILM COATED  100 mg","Neox 100","N0027","Metoprolol","METOP",,,"TABLET FILM COATED","TAB24","100 mg","100MG","Y",,,"16/2/2014","16/2/2009",,,,"14.75",,,"01365","Alu/PVC Blister pack x 10's (box of 100's)",,,"0","0/0/0","","002380",
"METOP100MGTAB2401733007398","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , METOBLOC","Metoprolol  TABLET FILM COATED  100 mg","Metobloc","M0082","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","N","","","29/4/2011","8/12/2009","I","0","0","0","0","DRP-1765","01733","Blister strip 10 x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP100MGTAB2401932011018","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , LLOYD LABS INC","Metoprolol  TABLET FILM COATED  100 mg","","","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","Y","","","5/5/2014","19/4/2010","I","0","0","0","0","DRP-1554-02","01932","Clear PVDc Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP100MGTAB2402055011020","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , LLOYD LABORATORIES INC.","Metoprolol  TABLET FILM COATED  100 mg","","","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","Y","","","7/6/2011","25/4/2006","I","0","0","0","0","DR-XY31668","02055","Foil strip x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Laboratories Inc."
"METOP100MGTAB2402229008014","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , VALVEXIN","Metoprolol  TABLET FILM COATED  100 mg","Valvexin","V0005","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","Y","","","18/3/2014","2/3/2009","I","0","0","0","0","DR-XY29617","02229","PVC Alu blister 10 ( Box of 100 's)","","","0","0/0/0","","","Lloyd Labs"
"METOP100MGTAB24B10SH004913","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , LLOYD LABS INC","Metoprolol  TABLET FILM COATED  100 mg","","","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","Y","","","30/3/2014","5/4/2010","I","0","0","0","0","DRP-1554-01","B10SH","Blister pack of 10s (Box of 100s)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP100MGTAB24BP351003536","METOPTAB24100MG","Metoprolol , 100 mg , Tablet Film Coated , CARDIOTAB","Metoprolol  TABLET FILM COATED  100 mg","Cardiotab","C0028","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","100 mg","100MG","Y","","","26/10/2010","30/3/2009","I","0","0","0","0","DR-XY35645","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP100MGTAB4900124011016","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , CENTURION LABS","Metoprolol  TABLET  100 mg","","","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","7/6/2011","24/5/2010","I","0","0","0","0","DRP-1809-02","00124","10 Blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Centurion Labs"
"METOP100MGTAB4901684011031","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , COOL EYES","Metoprolol  TABLET  100 mg","Cool Eyes","C2132","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","5/12/2012","10/3/2008","I","0","0","0","0","DRP-450-01","01684","Blister pack x 20's (Box of 100's)","","","0","0/0/0","","","Stadapharm"
"METOP100MGTAB4901927007620","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , PROLOL","Metoprolol  TABLET  100 mg","Prolol","P0117","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","29/4/2013","29/4/2008","I","0","0","0","0","DR-XY34543","01927","Clear PVC/PVDC Alu blister pack x 10's (Box of 50's)","","","0","0/0/0","","","Centurion Labs"
"METOP100MGTAB4902029011025","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , BETAFERON","Metoprolol  TABLET  100 mg","Betaferon","B2028","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","15/12/2011","18/2/2009","R","0","0","0","0","DR-X1812","FS10X","Foil strip by 10's (Box of 100's)","","","0","0/0/0","","","Interphil Labs Inc"
"METOP100MGTAB4902316008080","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , METOCARE","Metoprolol  TABLET  100 mg","Metocare","M0084","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","12/1/2014","12/1/2009","I","0","0","0","0","DR-XY35299","02316","PVDC whit alu blister pack 10 (Box of 100's)","","","0","0/0/0","","","Lloyd Labs"
"METOP100MGTAB4902317008082","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , METOCARE","Metoprolol  TABLET  100 mg","Metocare","M0084","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","12/1/2014","12/1/2009","I","0","0","0","0","DR-XY35299","02317","PVDC whit alu blister pack 10 (Box of 500's)","","","0","0/0/0","","","Lloyd Labs"
"METOP100MGTAB49B10SH004269","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , HYPOREX","Metoprolol  TABLET  100 mg","Hyporex","H0049","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","25/4/2011","11/4/2006","I","0","0","0","0","DR-XY31618","B10SH","Blister pack of 10s (Box of 100s)","","","0","0/0/0","","","Sydenham"
"METOP100MGTAB49BP20H004912","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , CENTURION LABS","Metoprolol  TABLET  100 mg","","","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","30/8/2012","5/5/2010","I","0","0","0","0","DRP-1809-01","BP20H","Blister pack of 20s (Box of 100s)","","","0","0/0/0","","","Centurion Labs"
"METOP100MGTAB49BP351002607","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , METOPERAN","Metoprolol  TABLET  100 mg","Metoperan","M0087","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","20/9/2010","4/7/2006","R","0","0","0","0","DR-XY19493-B","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Lloyd Laboratories Inc."
"METOP100MGTAB49BP351002824","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , PROLIX","Metoprolol  TABLET  100 mg","Prolix","P0115","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","29/4/2011","13/1/2010","I","0","0","0","0","DRP-1809","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Centurion Labs"
"METOP100MGTAB49BP351003534","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , CARDIOMET","Metoprolol  TABLET  100 mg","Cardiomet","C2010","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","5/12/2012","12/6/2007","I","0","0","0","0","DR-XY33486","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","United Lab"
"METOP100MGTAB49FSTRI002608","METOPTAB49100MG","Metoprolol , 100 mg , Tablet , METOSPEC","Metoprolol  TABLET  100 mg","Metospec","M0089","Metoprolol","METOP","","","TABLET","TAB49","100 mg","100MG","Y","","","15/6/2012","18/5/2007","I","0","0","0","0","DR-XY22393","FSTRI","Foil strip","","","0","0/0/0","","","Stadapharm"
"METOP500MGTAB49B10SH002381","METOPTAB49500MG","Metoprolol , 500 mg , Tablet , CARDITEC","Metoprolol  TABLET  500 mg","Carditec","C0031","Metoprolol","METOP",,,"TABLET","TAB49","500 mg","500MG","Y",,,"11/8/2009","29/4/2009",,,,"10.25",,,"B10SH","Blister pack of 10s (Box of 100s)",,,"0","0/0/0","","002381",
"METOP50MGXTAB2400124005396","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOCARE","Metoprolol  TABLET FILM COATED  50 mg","Metocare","M0084","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","N","","","29/4/2013","8/12/2009","I","0","0","0","0","DRP-1766","00124","10 Blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2401341006778","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , VALVEXIN","Metoprolol  TABLET FILM COATED  50 mg","Valvexin","V0005","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","13/2/2010","11/5/2010","I","0","0","0","0","DR-XY29807","01341","Alu/Clear PVC x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2401652007187","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOSPEC","Metoprolol  TABLET FILM COATED  50 mg","Metospec","M0089","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","5/3/2014","16/7/2009","R","0","0","0","0","DRP-416","01652","Blister Pack x 10's (Box of 20's)","","","0","0/0/0","","","Stada Pharm GmbH (Germany)"
"METOP50MGXTAB2401682011032","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , CO-RAM","Metoprolol  TABLET FILM COATED  50 mg","Co-Ram","C2133","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","29/4/2013","20/7/2009","R","0","0","0","0","DRP-416-01","01682","Blister pack x 200's","","","0","0/0/0","","","Stadapharm GmbH"
"METOP50MGXTAB2401684007352","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOCARD","Metoprolol  TABLET FILM COATED  50 mg","Metocard","M0083","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","N","","","7/6/2011","7/6/2006","I","0","0","0","0","DR-XY31845","01684","Blister pack x 20's (Box of 100's)","","","0","0/0/0","","","Lloyd Laboratories Inc."
"METOP50MGXTAB2401906007600","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOCARD","Metoprolol  TABLET FILM COATED  50 mg","Metocard","M0083","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","12/1/2014","8/12/2009","I","0","0","0","0","DRP-1763","01906","Clear PVC/Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2401906007601","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOPRIM","Metoprolol  TABLET FILM COATED  50 mg","Metoprim","M0088","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","12/11/2010","29/9/2009","I","0","0","0","0","DR-XY19456-B","01906","Clear PVC/Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2401927011028","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , CARDIOSTAT","Metoprolol  TABLET FILM COATED  50 mg","Cardiostat","C0027","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","30/3/2014","24/7/2009","I","0","0","0","0","DRP-1553","01927","Clear PVC/PVDC Alu blister pack x 10's (Box of 50's)","","","0","0/0/0","","","Lloyd Lab., Inc"
"METOP50MGXTAB2401932011019","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , LLOYD LABS INC","Metoprolol  TABLET FILM COATED  50 mg","","","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","5/5/2014","19/4/2010","I","0","0","0","0","DRP-1553-03","01932","Clear PVDc Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2401932011026","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , CARDEPINE","Metoprolol  TABLET FILM COATED  50 mg","Cardepine","C2009","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","23/11/2014","27/4/2010","I","0","0","0","0","DRP-1553-05","01932","Clear PVDc Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2401935011021","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , ANGIMET","Metoprolol  TABLET FILM COATED  50 mg","Angimet","A0147","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","5/5/2014","27/4/2010","I","0","0","0","0","DRP-1553-04","01935","Clear PVDC/Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB2402263008040","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , IDESOR","Metoprolol  TABLET FILM COATED  50 mg","Idesor","I0004","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","19/6/2014","19/6/2009","I","0","0","0","0","DR-XY36004","02263","PVC/Alu blister 10 (Box of 100's)","","","0","0/0/0","","","Lloyd Labs"
"METOP50MGXTAB2402356011027","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , CARDIOSIM","Metoprolol  TABLET FILM COATED  50 mg","Cardiosim","C0026","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","30/3/2014","5/5/2009","I","0","0","0","0","DR-XY28326","02356","Strip foil x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs"
"METOP50MGXTAB24B10SH002378","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , CARDIOTAB","Metoprolol  TABLET FILM COATED  50 mg","Cardiotab","C0028","Metoprolol","METOP",,,"TABLET FILM COATED","TAB24","50 mg","50MGX","Y",,,"5/5/2014","5/5/2009",,,,"3.25",,,"B10SH","Blister pack of 10s (Box of 100s)",,,"0","0/0/0","","002378",
"METOP50MGXTAB24B10SH004917","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , LLOYD LABS INC","Metoprolol  TABLET FILM COATED  50 mg","","","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","29/9/2014","24/2/2010","I","0","0","0","0","DRP-1553-01","B10SH","Blister pack of 10s (Box of 100s)","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB24BP20H002364","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOCARE","Metoprolol  TABLET FILM COATED  50 mg","Metocare","M0084","Metoprolol","METOP",,,"TABLET FILM COATED","TAB24","50 mg","50MGX","N",,,"7/6/2011","8/12/2009",,,,"2.6",,"DI-001705","BP20H","Blister pack of 20s (Box of 100s)",,,"0","0/0/0","","002364",
"METOP50MGXTAB24BP351002609","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , METOSPEC","Metoprolol  TABLET FILM COATED  50 mg","Metospec","M0089","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","5/3/2014","16/7/2009","R","0","0","0","0","DRP-416","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Stada Pharm GmbH (Germany)"
"METOP50MGXTAB24BP351004918","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , LLOYD LABS INC","Metoprolol  TABLET FILM COATED  50 mg","","","Metoprolol","METOP","","","TABLET FILM COATED","TAB24","50 mg","50MGX","Y","","","11/5/2015","25/1/2010","I","0","0","0","0","DR-XY37399","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Lloyd Labs Inc"
"METOP50MGXTAB24PVC10002159","METOPTAB2450MGX","Metoprolol , 50 mg , Tablet Film Coated , VALVEXIN","Metoprolol  TABLET FILM COATED  50 mg","Valvexin","V0005","Metoprolol","METOP",,,"TABLET FILM COATED","TAB24","50 mg","50MGX","Y",,,"12/1/2011","7/5/2010",,,,"3.5",,"DJ-00729","PVC10","PVC blister pack by 10s (Box of 100s)",,,"0","0/0/0","","002159",
"METOP50MGXTAB4900124011017","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , CENTURION LABS","Metoprolol  TABLET  50 mg","","","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","12/1/2014","5/5/2010","I","0","0","0","0","DRP-1858-01","00124","10 Blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Centurion Labs"
"METOP50MGXTAB4901647007143","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , PROLOL","Metoprolol  TABLET  50 mg","Prolol","P0117","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","20/7/2013","29/4/2008","I","0","0","0","0","DR-XY34542","01647","Blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Centurion Labs"
"METOP50MGXTAB4901647011024","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , BESTINEM","Metoprolol  TABLET  50 mg","Bestinem","B2027","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","30/9/2013","7/5/2008","R","0","0","0","0","DR-X1848","01647","Blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Interphil"
"METOP50MGXTAB4901684007356","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , PROLIX","Metoprolol  TABLET  50 mg","Prolix","P0115","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","29/4/2013","26/1/2010","I","0","0","0","0","DRP-1858","01684","Blister pack x 20's (Box of 100's)","","","0","0/0/0","","","Centurion Labs"
"METOP50MGXTAB4901933011022","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , ANGIOBLOC","Metoprolol  TABLET  50 mg","Angiobloc","A0148","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","7/4/2011","28/9/2005","I","0","0","0","0","DR-XY31128","01933","Clear PVDC blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Sydenham"
"METOP50MGXTAB4901935011030","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , CARDIOTAB","Metoprolol  TABLET  50 mg","Cardiotab","C0028","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","19/8/2010","13/12/2006","I","0","0","0","0","DRP-212","01935","Clear PVDC/Alu blister pack x 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs., Inc."
"METOP50MGXTAB4902055011023","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , ANGIONORM","Metoprolol  TABLET  50 mg","Angionorm","A2137","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","14/5/2013","16/3/2005","I","0","0","0","0","DR-XY30600","02055","Foil strip x 10's (Box of 100's)","","","0","0/0/0","","","Sydenham"
"METOP50MGXTAB4902267008046","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , METOCARE","Metoprolol  TABLET  50 mg","Metocare","M0084","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","19/1/2014","12/1/2009","I","0","0","0","0","DR-XY35298","02267","PVC/ALu blister pack of 10's (Box of 100's)","","","0","0/0/0","","","Lloyd Labs"
"METOP50MGXTAB4902316008081","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , NEKTOL","Metoprolol  TABLET  50 mg","Nektol","N0014","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","12/1/2014","3/10/2008","I","0","0","0","0","DR-XY27497","02316","PVDC whit alu blister pack 10 (Box of 100's)","","","0","0/0/0","","","Hizon Labs. Inc."
"METOP50MGXTAB4902317008083","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , NEKTOL","Metoprolol  TABLET  50 mg","Nektol","N0014","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","12/1/2014","3/10/2008","I","0","0","0","0","DR-XY27497","02317","PVDC whit alu blister pack 10 (Box of 500's)","","","0","0/0/0","","","Hizon Labs. Inc."
"METOP50MGXTAB49BP351003535","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , CARDIOSEL","Metoprolol  TABLET  50 mg","Cardiosel","C0026","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","17/11/2010","17/12/2008","R","0","0","0","0","DR-XY26508","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Apotex Inc"
"METOP50MGXTAB49BP351004198","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , GERAN","Metoprolol  TABLET  50 mg","Geran","G0016","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","8/10/2010","27/6/2006","I","0","0","0","0","DR-XY31911","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Sydenham"
"METOP50MGXTAB49BP351004914","METOPTAB4950MGX","Metoprolol , 50 mg , Tablet , LLOYD","Metoprolol  TABLET  50 mg","","","Metoprolol","METOP","","","TABLET","TAB49","50 mg","50MGX","Y","","","31/7/2011","21/2/2008","I","0","0","0","0","DRP-212-06","BP351","Blister pack x 10's (box of 100's )","","","0","0/0/0","","","Lloyd"
"METR225MGMSUS1402734011885","METR2SUS1425MGM","Metronidazole (As Benzoate) , 25 mg/mL , Suspension , FLAGYL , Amber Glass (Brown) Bottle w/ Gold Pilfer Proof 1 x 60 mL","Metronidazole (as Benzoate)  SUSPENSION  25 mg/mL","Flagyl","F0033","Metronidazole (as Benzoate)","METR2","","","SUSPENSION","SUS14","25 mg/mL","25MGM","Y","","","16/5/2011","9/5/2007","R","0","0","0","0","DR-9040","02734","Amber Glass (Brown) Bottle w/ Gold Pilfer Proof 1 x 60 mL","","","0","0/0/0","","","P.T Boehringer Ingelheim"
"METRO00005SOL14100ML001629","METROSOL1400005","Metronidazole , 0.005 , Solution For Injection , NOZOL , 100 mL vial","Metronidazole  Solution For Injection  0.005","Nozol","N0068","Metronidazole","METRO","","","Solution For Injection","SOL14","0.005","00005","","","","17/11/2011","24/7/2008","","0","0","0","0","DRP-765-01","100ML","100 mL vial","","","0","0/0/0","","001629",""
