"caserate_code","caserate_desc","casetype","firstrate","firstpf","firsthosp","caseratecode"
"O07.0","Failed medical abortion, complicated by genital tract and pelvic infection with Endometritis; Oophoritis; Parametritis; Parametritis; Pelvic peritonitis; Salpingitis; Salpingo-oophoritis; Sepsis; Septic shock; Septicaemia","M","5000","1500","3500","CR0201"
"O07.1","Failed medical abortion complicated by delayed or excessive haemorrhage; Afibrinogenaemia with Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy; Afibrinogenaemia; Defibrination syndrome; Intravascular coagulation","M","6900","2070","4830","CR0202"
"O07.3","Failed medical abortion with other and unspecified complications with Shock following abortion and ectopic and molar pregnancy; Circulatory collapase; Postoperative Shock; Renal failure following abortion and ectopic and molar pregnancy; Oliguria Acute re","M","5000","1500","3500","CR0201"
"O07.4","Failed medical abortion without complication; Failed medical abortion NOS","M","5000","1500","3500","CR0201"
"O07.5","Other and unspecified failed attempted abortion complicated by genital tract and pelvic infection with Endometritis; Oophoritis; Parametritis; Pelvic peritonitis; Salpingitis; Salpingo-oophoritis; Sepsi; Septic shock; Septicaemia","M","6900","2070","4830","CR0202"
"O07.6","Other and unspecified failed attempted abortion complicated by delayed or excessive haemorrhage with Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy; Afibrinogenaemia; Defibrination syndrome; Intravascular coagulation","M","6900","2070","4830","CR0202"
"O07.8","Other and unspecified failed attempted abortion with other and unspecified complications with with Shock following abortion and ectopic and molar pregnancy; Circulatory collapase; Postoperative Shock; Renal failure following abortion and ectopic and mola","M","5000","1500","3500","CR0201"
"O07.9","Other and unspecified failed attempted abortion without complication; Failed attempted abortion NOS","M","5000","1500","3500","CR0201"
"O08.0","Genital tract and pelvic infection following abortion and ectopic and molar pregnancy; Endometritis; Oophoritis; Parametritis; Pelvic peritonitis; Salpingitis; Salpingo-oophoritis; Sepsis; Septic shock; Septicaemia","M","9000","2700","6300","CR0240"
"O08.1","Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy; Afibrinogenaemia; Defibrination syndrome; Intravascular coagulation","M","7000","2100","4900","CR0141"
"O08.2","Embolism following abortion and ectopic and molar pregnancy; Embolism NOS; Air embolism; Amniotic fluid embolism; Blood-clot embolism; Pulmonary embolism; Pyaemic embolism; Septic or septicopyaemic embolism; Soap embolism","M","9300","2790","6510","CR0267"
"O08.3","Shock following abortion and ectopic and molar pregnancy; Circulatory collapase; Postoperative Shock","M","6900","2070","4830","CR0202"
"O08.4","Renal failure following abortion and ectopic and molar pregnancy; Oliguria Acute renal failure; Oliguria renal shutdown; Oliguria renal tubular necrosis; Oliguria Uraemia","M","19300","5790","13510","CR0004"
"O08.5","Metabolic disorders following abortion and ectopic and molar pregnancy","M","9300","2790","6510","CR0267"
"O08.8","Other complications following abortion and ectopic and molar pregnancy; Cardiac arrest; Urinary tract infection","M","6900","2070","4830","CR0202"
"O08.9","Complication following abortion and ectopic and molar pregnancy, unspecified","M","9300","2790","6510","CR0267"
"O10.0","Pre-existing essential hypertension complicating pregnancy child birth and the puerperium","M","6800","2040","4760","CR0194"
"O10.1","Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O10.2","Pre-existing hypertensive renal disease complicating pregnancy childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O10.3","Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O10.4","Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O10.9","Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O11","Pre-existing hypertensive disorder with superimposed proteinuria","M","6800","2040","4760","CR0194"
"O12.1","Gestational proteinuria","M","6800","2040","4760","CR0194"
"O12.2","Gestational oedema with proteinuria","M","6800","2040","4760","CR0194"
"O13","Gestational [pregnancy-induced] hypertension wihtout significant proteinuria; Gestational hypertension NOS; Mild pre-eclampsia","M","6800","2040","4760","CR0194"
"O14.0","Moderate pre-eclampsia","M","6800","2040","4760","CR0194"
"O14.1","Severe pre-eclampsia","M","6800","2040","4760","CR0194"
"O14.9","Pre-eclampsia, unspecified","M","6800","2040","4760","CR0194"
"O15.0","Eclampsia in pregnancy","M","6800","2040","4760","CR0194"
"O15.1","Eclampsia in labour","M","6800","2040","4760","CR0194"
"O15.2","Eclampsia in the puerperium","M","6800","2040","4760","CR0272"
"O15.9","Eclampsia, unspecified as to time period; Eclampsia NOS","M","6800","2040","4760","CR0194"
"O16","Unspecified maternal hypertension","M","6800","2040","4760","CR0194"
"O20.0","Threatened abortion; Haemorrhage specified as due to threatened abortion","M","6800","2040","4760","CR0194"
"O20.8","Other haemorrhage in early pregnancy","M","6800","2040","4760","CR0194"
"O20.9","Haemorrhage in early pregnancy, unspecified","M","6800","2040","4760","CR0194"
"O21.0","Mild hyperemesis gravidarum; Hyperemesis gravidarum, mild or unspecified, starting before the end of the 22nd week of gestation","M","6800","2040","4760","CR0194"
"O21.1","Hyperemesis gravidarum with metabolic disturbance; Hyperemesis gravidarum, starting before the end of the 22nd week of gestation, with metabolic disturbance such as carbohydrate depletion, dehydration, elctrolyte imbalance","M","6800","2040","4760","CR0194"
"O21.2","Late vomiting of pregnancy; Excessive vomiting starting after 22 completed weeks of gestation","M","6800","2040","4760","CR0194"
"O21.8","Other vomiting complicating pregnancy; Vomiting due to disease classified elsewhere, complicating pregnancy","M","6800","2040","4760","CR0194"
"O21.9","Vomiting of pregnancy, unspecified","M","6800","2040","4760","CR0194"
"O22.3","Deep phlebothrombosis in pregnancy; Deep-vein thrombosis, antepartum","M","6800","2040","4760","CR0194"
"O22.5","Cerebral venous thrombosis in pregnancy; Cerebrovenous sinus thrombosis in pregnancy","M","6800","2040","4760","CR0194"
"O22.9","Venous complication in pregnancy, unspecified; Gestational phlebitis NOS; Gestational phlebopathy NOS; Gestational thrombosis NOS","M","6800","2040","4760","CR0194"
"O23.0","Infections of kidney in pregnancy","M","6800","2040","4760","CR0194"
"O23.3","Infections of other parts of urinary tract in pregnancy","M","6800","2040","4760","CR0194"
"O24.0","Pre-existing diabetes mellitus, insulin-dependent","M","6800","2040","4760","CR0194"
"O24.1","Pre-existing diabetes mellitus, non-insulin-dependent","M","6800","2040","4760","CR0194"
"O24.2","Pre-existing malnutrition-related diabetes mellitus","M","6800","2040","4760","CR0194"
"O24.3","Pre-existing diabetes mellitus, unspecified","M","6800","2040","4760","CR0194"
"O24.4","Diabetes mellitus arising in pregnancy; Gestational diabetes mellitus NOS","M","6800","2040","4760","CR0194"
"O24.9","Diabetes mellitus in pregnancy, unspecified","M","6800","2040","4760","CR0194"
"O26.2","Pregnancy care of habitual aborter","M","6800","2040","4760","CR0194"
"O26.3","Retained in trauterine contraceptive device in pregnancy","M","6800","2040","4760","CR0194"
"O26.4","Herpes gestationis","M","6800","2040","4760","CR0194"
"O26.5","Maternal hypotension syndrome; Supine hypotensive syndrome","M","6800","2040","4760","CR0194"
"O26.6","Liver disorders in pregnancy, childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O26.7","Subluxation of symphysis (pubis) in pregnancy childbirth and the puerperium","M","6800","2040","4760","CR0194"
"O26.8","Other specified pregnancy-related conditions; Exhaustion and fatigue pregnancy-related; Peripheral neuritis pregnancy-related; Renal disease pregnancy-related","M","6800","2040","4760","CR0194"
"O26.9","Pregnancy-relatedcondition, unspecified","M","6800","2040","4760","CR0194"
"O28.0","Abnormal haematological finding on antenatal screening of mother","M","6800","2040","4760","CR0194"
"O28.3","Abnormal ultrasonic finding on antenatal screening of mother","M","6800","2040","4760","CR0194"
"O28.5","Abnormal chromosomal and genetic finding on antenatal screening of mother","M","6800","2040","4760","CR0194"
"O28.8","Other abnormal findings on antenatal screening of mother","M","6800","2040","4760","CR0194"
"O28.9","Abnormal finding on antenatal screening of mother, unspecified","M","6800","2040","4760","CR0194"
"O29.8","Other complications of anaesthesia during pregnancy","M","6800","2040","4760","CR0194"
"O30.0","Twin pregnancy","M","6800","2040","4760","CR0194"
"O30.1","Triplet pregnancy","M","6800","2040","4760","CR0194"
"O30.8","Other multiple gestation","M","6800","2040","4760","CR0194"
"O30.9","Multiple gestation, unspecified; Multiple pregnancy NOS","M","6800","2040","4760","CR0194"
"O31.0","Papyraceous fetus; Fetus compressus","M","6800","2040","4760","CR0194"
"O31.1","Continuing pregnancy after abortion of one fetus or more","M","6800","2040","4760","CR0194"
"O31.2","Continuing pregnancy after intrauterine death of one fetus or more","M","6800","2040","4760","CR0194"
"O31.8","Other complications specific to multiple gestation","M","6800","2040","4760","CR0194"
"O32.0","Maternal care for unstable lie","M","6800","2040","4760","CR0194"
"O32.1","Maternal care for breech presentation","M","6800","2040","4760","CR0194"
"O32.2","Maternal care for transverse and oblique lie; Oblique presentation; Transverse presentation","M","6800","2040","4760","CR0194"
"O32.3","Maternal care for face, brow and chin presentation","M","6800","2040","4760","CR0194"
"O32.4","Maternal care for high head at term; Failure of head to enter pelvic brim","M","6800","2040","4760","CR0194"
"O32.5","Maternal care for multiple gestation with malpresentation of one fetus or more","M","6800","2040","4760","CR0194"
"O32.6","Maternal care for compound presentation","M","6800","2040","4760","CR0194"
"O32.8","Maternal care for other malpresentation of fetus","M","6800","2040","4760","CR0194"
"O32.9","Maternal care for malpresentation of fetus, unspecified","M","6800","2040","4760","CR0194"
"O33.0","Maternal care for disproportion due to deformity of maternal pelvic bones; Pelvic deformity causing disproportion NOS","M","6800","2040","4760","CR0194"
"O33.1","Maternal care for disproportion due to generally contracted pelvis; Contracted pelvis NOS causing disproportion","M","6800","2040","4760","CR0194"
"O33.2","Maternal care for disproportion due to inlet contraction of pelvis; Inlet contraction (pelvis) causing disproportion","M","6800","2040","4760","CR0194"
"O33.3","Maternal care for disproportion due to outlet contraction of pelvis; Mid-cavity contraction pelvis causing disproportion; Outlet contraction pelvis causing disproportion","M","6800","2040","4760","CR0194"
"O33.4","Maternal care for disproportion of mixed maternal and fetal origin","M","6800","2040","4760","CR0194"
"O33.5","Maternal care for disproportion due to unusually large fetus; Disproportion of fetal origin with normally formed fetus; Fetal disproportion NOS","M","6800","2040","4760","CR0194"
"O33.6","Maternal care for disproportion due to hydrocephalic fetus","M","6800","2040","4760","CR0194"
"O33.7","Maternal care for disproportion due to other fetal deformities; Conjoined twins; Fetal ascites causing disproportion; Fetal hydrops causing disproportion; Fetal meaningomyelocele causing disproportion; Fetal tumour causing disproportion","M","6800","2040","4760","CR0194"
"O33.9","Maternal care for disproportion, unspecified; Cephalopelvic disproportion NOS; Fetopelvic disproportion NOS","M","6800","2040","4760","CR0194"
"O34.0","Maternal care for congenital malformation of uterus; Maternal care for double uterus; Maternal care for Uterus bicornis","M","6800","2040","4760","CR0194"
"O34.1","Maternal care for tumour of corpus uteri; Maternal for polyp of corpus uteri; Maternal care for uterine fibroid","M","6800","2040","4760","CR0194"
"O34.2","Maternal care due to uterine scar from previous surgery; Maternal care for scar from previous","M","6800","2040","4760","CR0194"
"O34.3","Maternal care for cervical incompetence; Maternal care for cerclage with or without mention of cervical incompetence; Maternal care for Shirodkar suture with or without mention of cervical incompetence","M","6800","2040","4760","CR0194"
"O34.4","Maternal care for other abnormalities of cervix; Maternal care for polyp of cervix; Maternal care for previous surgery to cervix; Maternal care for stricture or stenosis of cervix; Maternal care for tumour of cervix","M","6800","2040","4760","CR0194"
"O34.5","Maternal care for other abnormalities of gravid uterus; Maternal care for incarceratiion of gravid uterus; Maternal care for prolapse of gravid uterus; Maternal care for retroversion of gravid uterus","M","6800","2040","4760","CR0194"
"O34.6","Maternal care for abnormality of vagina; Maternal care for previous surgery to vagina; Maternal care for septate vagina; Maternal care for acquired stenosis of vagina; Maternal care for congenital stenosis of vagina; Maternal care for tumour of vagina","M","6800","2040","4760","CR0194"
"O34.7","Maternal care for abnormality of vulva and perineum; Maternal care for fibrosis of perineum; Maternal care for previous surgery to perineum or vulva; Maternal care for rigid perineum; Maternal care for tumour of vulva","M","6800","2040","4760","CR0194"
"O34.8","Maternal care for other abnormalities of pelvic organs; Maternal care for cystocele; Maternal care for previous pelvic floor repair; Maternal care for pendulous abdomen; Maternal care for rectocele; Maternal care for rigid pelvic floor","M","6800","2040","4760","CR0194"
"O34.9","Maternal care for abnormality of pelvic organ, unspecified","M","6800","2040","4760","CR0194"
"O35.0","Maternal care for (suspected) central nervous system malformation in fetus; Maternal care for suspected fetal anencephaly; Maternal care for suspected fetal spina bifida","M","6800","2040","4760","CR0194"
